,DATE,HOUR,Avg Relative Humidity[%],Avg Specific Humidity[g/Kg],Wind Speed[m/s],Avg Temp[deg C],Solar Power[KW]
3810,6/8/2015,19,49.7437,9.8544,1.1313,22.098,0
3811,6/8/2015,20,59.4618,9.576,0.3284,21.6576,0
3812,6/8/2015,21,61.9025,9.1174,0.9749,21.7384,0
3813,6/8/2015,22,63.0851,9.0331,2.8799,21.62,0
3814,6/8/2015,23,61.7129,8.8399,2.7018,20.5859,0
3815,6/9/2015,0,58.3449,8.491,2.0917,20.2252,0.014
3816,6/9/2015,1,53.7119,7.9841,5.1655,18.9893,0.103
3817,6/9/2015,2,51.3984,7.4879,3.6116,19.1679,0.279
3818,6/9/2015,3,45.3824,6.8936,3.8538,18.6039,0.463
3819,6/9/2015,4,44.5011,6.7046,4.3298,18.528,0.463
3820,6/9/2015,5,43.9414,6.6985,5.5947,18.9105,0.391
3821,6/9/2015,6,44.6431,7.123,4.4959,19.4534,0.288
3822,6/9/2015,7,43.8012,8.1079,3.0269,20.853,0.204
3823,6/9/2015,8,43.3437,9.2497,1.4795,22.6891,0.206
3824,6/9/2015,9,43.6677,9.7758,2.4277,22.9366,0.058
3825,6/9/2015,10,40.0997,9.2382,2.6856,23.3552,0
3826,6/9/2015,11,34.2944,8.3642,3.5322,24.0754,0
3827,6/9/2015,12,35.3071,8.8194,3.5512,24.4685,0
3828,6/9/2015,13,33.6193,8.5899,3.0674,24.8909,0
3829,6/9/2015,14,34.0157,8.9079,3.271,25.3159,0
3830,6/9/2015,15,37.803,9.2059,2.7254,25.3551,0
3831,6/9/2015,16,44.2622,10.4231,3.1787,24.3745,0
3832,6/9/2015,17,46.7127,10.1459,4.2316,23.6103,0
3833,6/9/2015,18,48.6744,9.9435,6.2465,22.0833,0
3834,6/9/2015,19,54.8389,10.0791,4.1429,20.7182,0
3835,6/9/2015,20,54.6856,9.3252,4.7441,20.3611,0
3836,6/9/2015,21,54.7065,9.1899,6.1531,20.1998,0
3837,6/9/2015,22,57.524,9.4748,6.5504,20.106,0
3838,6/9/2015,23,55.702,9.2846,6.6429,19.888,0
3839,6/10/2015,0,51.4661,8.815,6.7408,20.4665,0.008
3840,6/10/2015,1,62.2035,9.5295,5.5068,18.6177,0.064
3841,6/10/2015,2,63.2511,9.5548,7.8408,19.1284,0.154
3842,6/10/2015,3,56.8574,8.9537,5.5472,20.0816,0.386
3843,6/10/2015,4,64.2004,9.454,3.1235,20.0447,0.543
3844,6/10/2015,5,60.4378,9.0989,2.5437,18.9476,0.390
3845,6/10/2015,6,62.5071,9.2093,2.3986,18.1843,0.320
3846,6/10/2015,7,69.1015,10.3164,2.1411,18.4789,0.229
3847,6/10/2015,8,61.3722,10.2901,1.1744,18.3943,0.110
3848,6/10/2015,9,62.6524,10.7486,3.0874,18.5188,0.015
3849,6/10/2015,10,60.8836,10.527,2.038,18.6054,0
3850,6/10/2015,11,67.3394,11.5968,2.1815,18.4089,0
3851,6/10/2015,12,65.9891,11.7245,2.8465,18.7683,0
3852,6/10/2015,13,70.3099,12.6296,4.7045,18.74,0
3853,6/10/2015,14,71.476,12.1619,4.7049,18.2933,0
3854,6/10/2015,15,87.756,13.0245,3.5097,16.5276,0
3855,6/10/2015,16,91.7768,13.2685,1.6982,16.0026,0
3856,6/10/2015,17,89.068,13.4011,2.4329,16.7248,0
3857,6/10/2015,18,92.5546,13.3737,2.2437,16.1435,0
3858,6/10/2015,19,88.7599,13.2772,1.823,17.1099,0
3859,6/10/2015,20,92.9376,13.1111,1.3274,17.0328,0
3860,6/10/2015,21,93.5566,12.7745,1.6324,16.6669,0
3861,6/10/2015,22,86.7397,12.1459,0.814,16.6808,0
3862,6/10/2015,23,85.4739,11.5554,2.7375,16.8837,0
3863,6/11/2015,0,77.479,10.1735,1.9141,16.595,0.013
3864,6/11/2015,1,78.6265,9.8631,3.5271,15.6679,0.091
3865,6/11/2015,2,89.4471,10.7757,6.8411,14.0772,0.224
3866,6/11/2015,3,91.1539,10.6687,5.2106,13.787,0.486
3867,6/11/2015,4,89.1242,10.2955,3.6902,14.0925,0.630
3868,6/11/2015,5,86.9082,10.3265,1.2785,14.1203,0.664
3869,6/11/2015,6,88.8975,10.9638,3.0178,14.1835,0.623
3870,6/11/2015,7,75.7107,10.8557,3.5273,15.4491,0.511
3871,6/11/2015,8,65.29,10.6645,3.5621,16.6793,0.324
3872,6/11/2015,9,66.8701,10.3823,3.3132,16.7151,0.102
3873,6/11/2015,10,67.2767,10.4892,2.5533,16.8213,0
3874,6/11/2015,11,65.8691,10.8248,2.0872,17.4119,0
3875,6/11/2015,12,75.7825,11.3956,1.7869,16.6861,0
3876,6/11/2015,13,76.686,11.6918,1.3073,16.8712,0
3877,6/11/2015,14,70.2211,11.9388,2.8109,17.8836,0
3878,6/11/2015,15,78.0519,11.8725,6.3768,16.6355,0
3879,6/11/2015,16,99.6555,11.1187,7.6156,12.2641,0
3880,6/11/2015,17,100.0,12.1936,4.4196,13.3885,0
3881,6/11/2015,18,100.0,11.5792,4.603,12.8935,0
3882,6/11/2015,19,98.9653,10.942,2.629,12.7762,0
3883,6/11/2015,20,99.9921,10.3131,1.12,11.8314,0
3884,6/11/2015,21,99.9995,10.5532,3.8092,11.7198,0
3885,6/11/2015,22,99.9064,10.4438,5.5559,12.3372,0
3886,6/11/2015,23,97.8586,10.5852,5.1983,12.462,0
3887,6/12/2015,0,99.993,10.7518,4.9932,11.7872,0.002
3888,6/12/2015,1,100.0,10.4752,4.3326,11.2602,0.031
3889,6/12/2015,2,100.0,10.4787,3.3056,11.3969,0.097
3890,6/12/2015,3,100.0,10.3788,3.1456,11.2141,0.204
3891,6/12/2015,4,99.9974,10.5583,2.1232,11.8974,0.272
3892,6/12/2015,5,99.9903,10.696,1.9611,11.9381,0.237
3893,6/12/2015,6,99.9801,10.7248,2.2816,11.6054,0.154
3894,6/12/2015,7,100.0,10.8294,1.781,11.5898,0.144
3895,6/12/2015,8,99.9988,10.487,3.7541,11.181,0.066
3896,6/12/2015,9,100.0,10.4503,2.3445,11.142,0.007
3897,6/12/2015,10,99.9951,11.0396,1.0461,11.9571,0
3898,6/12/2015,11,100.0,12.1968,1.9889,13.6358,0
3899,6/12/2015,12,95.09,12.7355,2.9182,14.8439,0
3900,6/12/2015,13,77.4261,11.7426,2.919,15.8887,0
3901,6/12/2015,14,70.2537,11.3717,2.526,16.8394,0
3902,6/12/2015,15,65.4125,10.8474,2.1531,17.4512,0
3903,6/12/2015,16,60.6959,10.6501,2.4687,18.3032,0
3904,6/12/2015,17,58.039,10.4669,2.2956,18.787,0
3905,6/12/2015,18,57.9723,10.4165,3.0162,19.0182,0
3906,6/12/2015,19,62.6288,10.4392,3.8569,18.8917,0
3907,6/12/2015,20,75.5236,10.5516,3.4937,17.7712,0
3908,6/12/2015,21,83.034,10.6377,3.3001,17.5968,0
3909,6/12/2015,22,77.0866,10.1926,1.4795,17.591,0
3910,6/12/2015,23,75.389,9.8888,2.4839,17.6474,0
3911,6/13/2015,0,74.999,9.5839,1.1066,17.5459,0.020
3912,6/13/2015,1,73.0376,9.3168,1.4379,17.0793,0.153
3913,6/13/2015,2,66.2214,8.5336,2.5026,17.3079,0.305
3914,6/13/2015,3,60.0144,8.1105,1.8811,18.1887,0.372
3915,6/13/2015,4,60.3606,7.8781,3.3647,18.0969,0.315
3916,6/13/2015,5,53.7582,7.5792,4.5665,19.0286,0.201
3917,6/13/2015,6,50.1586,7.9996,6.7674,19.8716,0.112
3918,6/13/2015,7,47.8766,8.749,5.3684,20.8001,0.079
3919,6/13/2015,8,44.5121,9.5057,3.1503,22.2555,0.036
3920,6/13/2015,9,48.7712,10.764,1.9944,22.7244,0.005
3921,6/13/2015,10,49.7741,11.2316,2.6787,22.8413,0
3922,6/13/2015,11,38.9678,9.2727,2.6309,23.6485,0
3923,6/13/2015,12,33.9562,8.3669,2.7965,24.3233,0
3924,6/13/2015,13,32.9626,8.4246,2.815,24.7365,0
3925,6/13/2015,14,33.0071,8.5898,3.5955,25.0126,0
3926,6/13/2015,15,39.3839,9.2592,2.9796,24.5761,0
3927,6/13/2015,16,49.9485,10.8503,2.8263,23.8338,0
3928,6/13/2015,17,44.9803,8.448,10.159,20.7751,0
3929,6/13/2015,18,43.8221,7.5788,14.7481,19.3473,0
3930,6/13/2015,19,43.2668,7.396,9.2531,19.5183,0
3931,6/13/2015,20,53.4621,8.3637,6.5862,18.6176,0
3932,6/13/2015,21,58.6028,8.7401,7.3806,18.609,0
3933,6/13/2015,22,49.7844,7.9359,8.4189,19.1502,0
3934,6/13/2015,23,44.3148,7.3788,3.7313,19.5212,0
3935,6/14/2015,0,46.3801,7.2309,2.9209,19.5528,0.004
3936,6/14/2015,1,51.6829,7.6217,1.2879,19.9315,0.075
3937,6/14/2015,2,46.5862,7.1851,3.6254,19.5674,0.241
3938,6/14/2015,3,50.3143,7.274,4.8983,18.378,0.535
3939,6/14/2015,4,51.1586,7.1776,3.7803,17.5765,0.591
3940,6/14/2015,5,62.3044,7.8503,0.8875,18.1292,0.571
3941,6/14/2015,6,58.0146,8.0038,2.4033,18.0635,0.431
3942,6/14/2015,7,53.7882,8.4104,2.6313,18.6063,0.250
3943,6/14/2015,8,49.294,8.7733,1.8866,19.2695,0.099
3944,6/14/2015,9,43.5976,8.3607,1.8168,20.3795,0.013
3945,6/14/2015,10,38.2826,7.8414,1.7228,21.287,0
3946,6/14/2015,11,35.2991,7.4736,2.4588,21.6074,0
3947,6/14/2015,12,35.152,7.6764,2.62,22.0653,0
3948,6/14/2015,13,36.5552,7.8643,2.9131,22.1972,0
3949,6/14/2015,14,33.3288,7.2556,1.1832,22.6302,0
3950,6/14/2015,15,34.1519,7.6249,1.2823,22.9045,0
3951,6/14/2015,16,34.4471,7.8028,1.9868,23.1649,0
3952,6/14/2015,17,41.3833,8.6625,2.0521,22.7779,0
3953,6/14/2015,18,37.5403,8.3176,2.3703,22.9948,0
3954,6/14/2015,19,42.2996,8.33,3.0334,22.4399,0
3955,6/14/2015,20,50.9764,8.5614,3.8324,20.6486,0
3956,6/14/2015,21,73.7211,10.5514,4.2268,18.4956,0
3957,6/14/2015,22,73.0376,10.3072,5.1113,18.1522,0
3958,6/14/2015,23,75.9236,9.3644,8.0728,14.6109,0
3959,6/15/2015,0,81.16,9.2378,6.0624,14.1569,0.002
3960,6/15/2015,1,81.9568,9.2079,3.0052,13.7026,0.031
3961,6/15/2015,2,82.2088,9.5781,0.6164,13.6457,0.063
3962,6/15/2015,3,83.8449,9.9353,1.4021,13.8119,0.111
3963,6/15/2015,4,83.264,9.7306,4.8364,13.5313,0.174
3964,6/15/2015,5,85.7193,9.6408,4.9471,13.2318,0.221
3965,6/15/2015,6,84.7411,9.8272,3.7163,13.4324,0.231
3966,6/15/2015,7,80.692,9.8782,1.1198,13.4995,0.211
3967,6/15/2015,8,79.6331,9.9437,2.829,13.4809,0.139
3968,6/15/2015,9,78.2315,10.2231,2.7096,13.8417,0.037
3969,6/15/2015,10,80.7473,10.7734,2.785,14.18,0
3970,6/15/2015,11,77.0229,10.6337,3.2238,14.8626,0
3971,6/15/2015,12,74.447,10.5187,2.5755,15.5048,0
3972,6/15/2015,13,73.3481,10.5259,2.0877,15.7521,0
3973,6/15/2015,14,73.3055,10.5315,1.9487,15.9863,0
3974,6/15/2015,15,74.2733,10.678,2.3039,16.0183,0
3975,6/15/2015,16,75.6444,10.9152,1.4069,16.1299,0
3976,6/15/2015,17,79.0394,11.3991,2.1978,16.1565,0
3977,6/15/2015,18,73.3645,10.9973,1.3294,16.8926,0
3978,6/15/2015,19,75.9471,11.2468,0.5422,16.8754,0
3979,6/15/2015,20,81.5759,11.4991,1.5879,16.5445,0
3980,6/15/2015,21,83.8928,11.5202,1.216,16.199,0
3981,6/15/2015,22,88.1806,11.1956,1.4539,15.9782,0
3982,6/15/2015,23,91.6172,11.3467,2.0839,14.8521,0
3983,6/16/2015,0,88.1497,10.9597,1.434,15.1906,0.012
3984,6/16/2015,1,92.3019,10.9449,0.79,14.9278,0.109
3985,6/16/2015,2,94.2823,10.8919,3.1018,14.8234,0.258
3986,6/16/2015,3,95.0223,10.6156,2.6502,14.349,0.373
3987,6/16/2015,4,92.3886,10.7975,1.2657,13.656,0.442
3988,6/16/2015,5,87.3181,9.9802,2.5229,13.8839,0.542
3989,6/16/2015,6,91.8627,10.3513,7.2501,13.3559,0.556
3990,6/16/2015,7,89.1007,10.7785,5.7928,14.2449,0.457
3991,6/16/2015,8,81.0139,10.9647,2.6211,14.7922,0.271
3992,6/16/2015,9,78.9978,11.0063,2.1563,15.2332,0.068
3993,6/16/2015,10,71.6752,10.792,5.8817,16.2739,0
3994,6/16/2015,11,66.0743,10.7684,7.7232,17.5203,0
3995,6/16/2015,12,54.9622,10.3017,7.3116,18.8545,0
3996,6/16/2015,13,57.1059,10.8561,6.6297,19.5752,0
3997,6/16/2015,14,63.7865,12.4043,7.602,20.4368,0
3998,6/16/2015,15,58.7707,13.0589,5.5172,22.2447,0
3999,6/16/2015,16,60.479,13.281,3.6767,22.6153,0
4000,6/16/2015,17,54.1871,11.0962,7.7233,21.8594,0
4001,6/16/2015,18,52.0811,9.0636,7.6611,20.3195,0
4002,6/16/2015,19,49.1955,8.7016,9.5003,21.4187,0
4003,6/16/2015,20,43.3974,7.6703,6.6353,21.3171,0
4004,6/16/2015,21,39.9943,7.2672,8.293,21.6317,0
4005,6/16/2015,22,68.6356,9.6206,9.7915,16.7364,0
4006,6/16/2015,23,77.1821,9.14,5.2077,14.0044,0
4007,6/17/2015,0,74.8218,9.0218,2.9011,14.486,0.018
4008,6/17/2015,1,81.664,9.3558,1.8165,15.1515,0.117
4009,6/17/2015,2,87.372,9.6398,2.6579,14.5067,0.344
4010,6/17/2015,3,82.1651,9.4941,1.2022,14.1835,0.514
4011,6/17/2015,4,87.3903,9.3724,2.038,13.9601,0.628
4012,6/17/2015,5,86.1244,9.1444,2.3956,14.0028,0.662
4013,6/17/2015,6,80.4296,9.304,2.8814,14.0201,0.607
4014,6/17/2015,7,76.9932,9.8976,3.0108,14.0871,0.497
4015,6/17/2015,8,76.0374,10.2148,2.1334,14.5189,0.306
4016,6/17/2015,9,70.7613,10.6752,1.4757,16.2679,0.074
4017,6/17/2015,10,69.3378,11.1866,2.0827,17.1902,0
4018,6/17/2015,11,64.3155,11.596,1.5603,18.8735,0
4019,6/17/2015,12,60.2783,11.97,2.819,20.473,0
4020,6/17/2015,13,54.9159,11.8323,3.1176,21.7056,0
4021,6/17/2015,14,54.1407,12.0729,2.8889,22.423,0
4022,6/17/2015,15,55.7493,12.1928,2.1251,22.5739,0
4023,6/17/2015,16,54.785,12.1047,1.1749,22.9535,0
4024,6/17/2015,17,56.3255,12.453,1.3648,23.2265,0
4025,6/17/2015,18,56.9829,12.6922,2.6514,23.3191,0
4026,6/17/2015,19,65.6253,12.7586,4.7019,22.3329,0
4027,6/17/2015,20,66.7384,12.3097,3.0262,22.2119,0
4028,6/17/2015,21,68.3088,11.9921,3.0403,21.5518,0
4029,6/17/2015,22,73.617,11.9469,1.1104,21.922,0
4030,6/17/2015,23,72.5951,11.6896,2.9421,21.255,0
4031,6/18/2015,0,77.3196,11.5613,1.4317,20.8311,0.051
4032,6/18/2015,1,71.6709,10.4674,2.1762,20.4336,0.223
4033,6/18/2015,2,55.2729,8.3919,3.9009,19.9175,0.417
4034,6/18/2015,3,44.4892,7.1247,4.5735,20.2319,0.637
4035,6/18/2015,4,45.8962,6.9063,3.527,20.414,0.704
4036,6/18/2015,5,46.4908,6.928,1.8996,20.6286,0.701
4037,6/18/2015,6,55.6541,7.8668,6.0412,18.2231,0.643
4038,6/18/2015,7,76.1445,10.7007,4.8389,15.4932,0.526
4039,6/18/2015,8,82.3331,11.7114,4.9163,15.6351,0.341
4040,6/18/2015,9,81.9502,12.2428,4.7472,16.233,0.114
4041,6/18/2015,10,78.6336,12.5765,3.8799,17.0542,0
4042,6/18/2015,11,74.0308,12.4581,3.2137,17.8383,0
4043,6/18/2015,12,73.1595,12.8656,2.7982,18.5212,0
4044,6/18/2015,13,70.2658,12.7018,2.3675,19.1951,0
4045,6/18/2015,14,67.5583,12.863,2.6085,19.9409,0
4046,6/18/2015,15,64.5387,12.8255,2.4151,20.6758,0
4047,6/18/2015,16,63.4834,13.1349,2.1246,21.2985,0
4048,6/18/2015,17,62.4219,12.9807,0.8067,21.8005,0
4049,6/18/2015,18,58.0467,12.7112,1.34,22.402,0
4050,6/18/2015,19,66.558,12.9363,0.951,21.7201,0
4051,6/18/2015,20,74.1475,12.8867,3.9577,21.1968,0
4052,6/18/2015,21,88.4679,13.8823,6.2988,20.5112,0
4053,6/18/2015,22,86.0529,13.8096,5.8705,21.4403,0
4054,6/18/2015,23,79.4171,13.1367,3.5709,20.7835,0
4055,6/19/2015,0,77.8771,12.4003,2.758,19.9028,0.018
4056,6/19/2015,1,78.768,12.0604,3.3159,19.2105,0.131
4057,6/19/2015,2,81.5701,11.6457,3.4179,18.5191,0.346
4058,6/19/2015,3,82.0599,10.9553,1.2438,19.0378,0.499
4059,6/19/2015,4,78.1329,10.3995,1.6179,18.6002,0.446
4060,6/19/2015,5,64.1847,8.793,2.9417,18.8519,0.215
4061,6/19/2015,6,72.7119,10.2085,2.1402,18.9124,0.299
4062,6/19/2015,7,69.486,12.2199,2.1751,19.1628,0.315
4063,6/19/2015,8,61.6662,12.4496,2.1351,20.8053,0.074
4064,6/19/2015,9,61.3334,13.7737,1.8724,22.7286,0.008
4065,6/19/2015,10,58.6569,14.5804,2.0457,24.547,0
4066,6/19/2015,11,51.6232,14.0599,3.144,25.9436,0
4067,6/19/2015,12,32.4046,9.763,3.6376,27.966,0
4068,6/19/2015,13,26.1857,8.4934,3.2311,29.1898,0
4069,6/19/2015,14,26.3138,8.6831,4.6804,29.6047,0
4070,6/19/2015,15,26.2646,8.4302,4.3769,29.8168,0
4071,6/19/2015,16,25.6912,8.5244,3.5347,29.971,0
4072,6/19/2015,17,30.3987,9.7106,2.6381,29.8037,0
4073,6/19/2015,18,35.6441,10.7853,3.7011,29.3296,0
4074,6/19/2015,19,47.8396,12.4707,4.416,28.8075,0
4075,6/19/2015,20,44.6104,10.2168,4.1976,28.5374,0
4076,6/19/2015,21,29.5028,6.6822,4.6949,27.968,0
4077,6/19/2015,22,28.1156,6.1333,6.2893,26.7301,0
4078,6/19/2015,23,28.6508,6.0263,5.0987,27.0645,0
4079,6/20/2015,0,30.9614,6.159,3.2623,26.4631,0.018
4080,6/20/2015,1,30.4323,5.859,3.5929,26.3369,0.156
4081,6/20/2015,2,25.1345,5.2142,3.8584,25.7984,0.439
4082,6/20/2015,3,25.8405,5.1843,4.4072,25.0936,0.604
4083,6/20/2015,4,28.0331,5.2798,4.6401,24.8416,0.657
4084,6/20/2015,5,44.4245,6.5608,3.6605,18.7528,0.650
4085,6/20/2015,6,52.5393,7.7391,1.7988,18.5409,0.584
4086,6/20/2015,7,54.0524,8.9509,1.7131,18.2609,0.453
4087,6/20/2015,8,54.6336,9.4834,1.7435,18.5765,0.255
4088,6/20/2015,9,53.4883,9.7075,2.2447,19.233,0.076
4089,6/20/2015,10,49.857,9.8124,3.1195,20.1866,0
4090,6/20/2015,11,47.2766,9.8256,3.2662,21.0875,0
4091,6/20/2015,12,47.7955,10.4174,2.1497,22.1122,0
4092,6/20/2015,13,45.4055,10.637,2.0681,23.3223,0
4093,6/20/2015,14,42.9435,10.6398,2.1739,24.3004,0
4094,6/20/2015,15,43.3031,11.3106,2.9362,25.0285,0
4095,6/20/2015,16,43.7861,11.7391,3.0344,25.6667,0
4096,6/20/2015,17,45.5447,12.2639,2.388,25.9524,0
4097,6/20/2015,18,50.5089,13.0016,3.3407,25.6877,0
4098,6/20/2015,19,57.9798,13.2353,3.1466,24.9674,0
4099,6/20/2015,20,59.6302,12.606,1.3448,23.9402,0
4100,6/20/2015,21,68.0109,12.4957,0.5848,23.7492,0
4101,6/20/2015,22,67.4724,12.0398,0.9337,23.2306,0
4102,6/20/2015,23,68.5252,11.7681,3.057,22.7436,0
4103,6/21/2015,0,69.9522,11.4738,2.256,22.354,0.054
4104,6/21/2015,1,53.0472,8.9401,2.2305,23.2073,0.268
4105,6/21/2015,2,41.8808,7.2645,4.8103,21.612,0.486
4106,6/21/2015,3,50.9582,8.3493,4.0506,20.1316,0.579
4107,6/21/2015,4,36.675,6.19,3.7551,21.8395,0.627
4108,6/21/2015,5,44.0637,6.4439,2.6437,22.2799,0.618
4109,6/21/2015,6,44.3199,6.7048,2.7893,22.4051,0.557
4110,6/21/2015,7,50.8185,8.913,1.0635,23.1026,0.414
4111,6/21/2015,8,48.4276,9.1841,3.442,22.375,0.177
4112,6/21/2015,9,45.9458,9.5993,2.6046,22.9541,0.039
4113,6/21/2015,10,46.7146,10.3856,1.2533,23.0509,0
4114,6/21/2015,11,51.1325,11.8048,2.2471,23.5213,0
4115,6/21/2015,12,43.3,10.6257,2.3895,24.4223,0
4116,6/21/2015,13,41.4145,10.6821,2.3805,25.0939,0
4117,6/21/2015,14,41.2649,11.4841,2.1384,26.2501,0
4118,6/21/2015,15,36.2606,10.9814,3.1888,27.6841,0
4119,6/21/2015,16,36.2315,11.5905,2.2636,28.6859,0
4120,6/21/2015,17,39.0832,12.6499,0.902,29.2596,0
4121,6/21/2015,18,41.6299,13.1656,1.1653,29.4486,0
4122,6/21/2015,19,44.9977,12.6255,0.7341,29.6836,0
4123,6/21/2015,20,28.1477,7.0623,1.8183,29.6905,0
4124,6/21/2015,21,25.8192,5.9033,4.7334,29.7202,0
4125,6/21/2015,22,25.6342,5.7233,4.4355,30.9254,0
4126,6/21/2015,23,25.5808,5.5887,4.3704,29.9426,0
4127,6/22/2015,0,24.7375,5.3142,3.8039,27.6797,0.005
4128,6/22/2015,1,25.1574,5.1408,2.6475,27.0659,0.045
4129,6/22/2015,2,26.4477,5.0638,1.4106,27.1241,0.112
4130,6/22/2015,3,26.6789,5.0081,1.4366,26.5313,0.250
4131,6/22/2015,4,25.4644,4.8434,1.8472,26.3445,0.460
4132,6/22/2015,5,29.2024,5.1021,1.9679,26.4035,0.471
4133,6/22/2015,6,33.5553,5.7288,2.6834,24.8597,0.430
4134,6/22/2015,7,71.3422,8.6677,5.4469,13.8847,0.377
4135,6/22/2015,8,69.1631,8.6041,1.8676,13.3947,0.243
4136,6/22/2015,9,61.7396,9.1319,2.7585,15.5701,0.062
4137,6/22/2015,10,59.5142,8.9108,3.743,15.8229,0
4138,6/22/2015,11,57.5974,8.901,2.6899,16.2121,0
4139,6/22/2015,12,55.7567,9.3947,2.6884,17.4565,0
4140,6/22/2015,13,55.0829,9.5721,2.562,18.2177,0
4141,6/22/2015,14,54.6959,10.0929,2.522,19.1094,0
4142,6/22/2015,15,49.5269,9.7957,3.5245,20.152,0
4143,6/22/2015,16,47.2611,9.7509,3.9136,20.9403,0
4144,6/22/2015,17,46.808,9.8732,2.8554,21.5746,0
4145,6/22/2015,18,50.0625,10.4804,1.9629,21.9049,0
4146,6/22/2015,19,55.3856,11.0525,0.6276,21.8934,0
4147,6/22/2015,20,65.0021,11.0075,0.5558,21.3292,0
4148,6/22/2015,21,67.7612,10.6934,0.8741,21.278,0
4149,6/22/2015,22,63.5978,11.1067,2.6869,21.2931,0
4150,6/22/2015,23,68.3215,10.8529,1.7547,21.1352,0
4151,6/23/2015,0,71.6283,10.7793,0.5448,19.6645,0.003
4152,6/23/2015,1,77.3,10.7226,0.8332,18.9401,0.030
4153,6/23/2015,2,75.1787,10.468,3.8057,18.3599,0.060
4154,6/23/2015,3,73.0599,9.9564,4.47,17.7018,0.083
4155,6/23/2015,4,83.4832,9.933,4.2183,15.0553,0.097
4156,6/23/2015,5,87.8631,9.9552,5.5857,13.9579,0.120
4157,6/23/2015,6,88.6044,10.554,5.1135,13.7359,0.133
4158,6/23/2015,7,85.8472,11.3087,4.6581,14.4065,0.142
4159,6/23/2015,8,77.5016,11.4075,1.7959,15.9457,0.112
4160,6/23/2015,9,67.8547,11.5362,1.258,18.1853,0.009
4161,6/23/2015,10,63.8799,12.4707,1.9372,20.2159,0
4162,6/23/2015,11,59.1722,12.8972,2.224,21.9126,0
4163,6/23/2015,12,61.424,13.8488,2.7525,22.695,0
4164,6/23/2015,13,56.0668,13.4702,2.1868,23.8457,0
4165,6/23/2015,14,51.1016,13.2377,2.094,24.8384,0
4166,6/23/2015,15,49.6217,13.7149,2.6775,25.9176,0
4167,6/23/2015,16,46.5875,13.1885,1.4059,26.8174,0
4168,6/23/2015,17,51.5297,13.8017,3.1164,26.7785,0
4169,6/23/2015,18,61.711,13.8567,7.4182,24.4617,0
4170,6/23/2015,19,30.2563,7.6602,6.1567,27.1899,0
4171,6/23/2015,20,48.809,10.3496,2.7373,24.5592,0
4172,6/23/2015,21,55.7464,10.3673,0.9606,24.6888,0
4173,6/23/2015,22,52.9341,9.4363,1.6791,24.4219,0
4174,6/23/2015,23,51.7803,9.6384,3.7539,23.4253,0
4175,6/24/2015,0,51.8934,9.4029,3.5717,22.9189,0.006
4176,6/24/2015,1,56.0536,9.8137,2.1328,21.8394,0.061
4177,6/24/2015,2,64.7496,10.4282,0.6787,21.7243,0.126
4178,6/24/2015,3,64.6425,10.729,2.0882,21.4971,0.196
4179,6/24/2015,4,53.9901,9.3331,2.2077,23.5606,0.200
4180,6/24/2015,5,32.4911,6.6783,6.5044,24.3839,0.179
4181,6/24/2015,6,30.6511,6.4015,7.7498,24.6647,0.166
4182,6/24/2015,7,31.4747,7.2171,7.1687,25.3872,0.162
4183,6/24/2015,8,30.4393,7.4871,6.8799,25.8533,0.092
4184,6/24/2015,9,27.5925,7.7477,7.5844,27.1911,0.015
4185,6/24/2015,10,25.6127,7.5427,5.2796,27.9055,0
4186,6/24/2015,11,27.9737,7.995,3.9391,27.8779,0
4187,6/24/2015,12,52.4743,12.4823,4.3838,24.4915,0
4188,6/24/2015,13,54.1066,13.1681,4.2129,24.3861,0
4189,6/24/2015,14,55.7815,13.6488,2.7955,24.8271,0
4190,6/24/2015,15,53.5608,13.4488,4.9875,25.2029,0
4191,6/24/2015,16,79.9153,14.2137,5.8387,23.6778,0
4192,6/24/2015,17,76.509,13.3438,7.4914,20.6277,0
4193,6/24/2015,18,61.911,10.4021,11.2378,19.5075,0
4194,6/24/2015,19,63.2577,10.4259,8.966,19.6583,0
4195,6/24/2015,20,83.0264,11.6026,9.5784,18.2312,0
4196,6/24/2015,21,78.5033,11.5176,14.3093,18.0734,0
4197,6/24/2015,22,59.4001,9.6797,10.311,19.9789,0
4198,6/24/2015,23,49.2985,8.5313,4.8804,21.5539,0
4199,6/25/2015,0,50.3696,8.3135,2.4046,22.0514,0.010
4200,6/25/2015,1,47.2342,8.0452,2.9003,21.9685,0.091
4201,6/25/2015,2,40.7398,7.6155,7.831,22.4804,0.240
4202,6/25/2015,3,39.7853,7.4044,5.8324,22.8893,0.414
4203,6/25/2015,4,42.7081,7.4541,5.1233,22.38,0.484
4204,6/25/2015,5,56.7446,8.1015,2.8266,18.145,0.507
4205,6/25/2015,6,58.9576,8.4142,3.0793,18.1481,0.488
4206,6/25/2015,7,51.2884,8.9222,2.0088,21.0896,0.414
4207,6/25/2015,8,53.5935,10.115,3.5359,20.5247,0.242
4208,6/25/2015,9,72.1535,10.9647,6.3698,16.4203,0.038
4209,6/25/2015,10,60.5109,10.9523,3.8783,19.1718,0
4210,6/25/2015,11,59.9168,11.7608,3.4406,20.3028,0
4211,6/25/2015,12,53.9313,11.4873,2.1925,21.8661,0
4212,6/25/2015,13,52.6041,12.0795,1.976,23.0855,0
4213,6/25/2015,14,49.041,11.6848,2.342,23.8601,0
